INFO 2024-10-29 23:05:37,467 Watching for file changes with StatReloader
INFO 2024-10-31 19:42:42,087 "GET /finance/list/ HTTP/1.1" 200 9925
INFO 2024-10-31 19:42:42,737 "GET /result/create/ HTTP/1.1" 200 10386
INFO 2024-10-31 19:42:43,169 "GET /result/edit-results/ HTTP/1.1" 200 10104
INFO 2024-10-31 19:42:43,720 "GET /result/view/all HTTP/1.1" 200 8834
INFO 2024-10-31 19:42:45,277 "GET /result/view/all HTTP/1.1" 200 8834
INFO 2024-10-31 19:42:46,135 "GET /session/list/ HTTP/1.1" 200 11598
INFO 2024-10-31 19:42:48,071 "GET /term/list/ HTTP/1.1" 200 12231
INFO 2024-10-31 19:42:49,245 "GET /subject/list/ HTTP/1.1" 200 11397
INFO 2024-10-31 19:42:50,651 "GET /class/list/ HTTP/1.1" 200 11410
INFO 2024-10-31 19:42:52,136 "GET /site-config HTTP/1.1" 200 10862
INFO 2024-10-31 19:42:53,664 "GET /current-session/ HTTP/1.1" 200 10518
INFO 2024-10-31 19:42:54,135 "GET / HTTP/1.1" 200 9290
INFO 2024-10-31 19:42:55,110 "GET /student/list HTTP/1.1" 200 9946
INFO 2024-10-31 19:42:55,578 "GET / HTTP/1.1" 200 9290
INFO 2024-10-31 19:43:54,017 "GET / HTTP/1.1" 200 9290
INFO 2024-10-31 19:43:57,783 "GET /accounts/logout/ HTTP/1.1" 302 0
INFO 2024-10-31 19:43:57,787 "GET / HTTP/1.1" 302 0
INFO 2024-10-31 19:43:57,808 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:43:57,842 "GET /static/dist/img/login.png HTTP/1.1" 304 0
INFO 2024-10-31 19:44:29,349 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:30,949 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:30,973 "GET /static/dist/img/login.png HTTP/1.1" 304 0
INFO 2024-10-31 19:44:31,363 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:31,544 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:49,659 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:50,070 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:50,439 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:50,591 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:50,738 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:50,872 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:44:50,998 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:05,148 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:05,690 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:05,995 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:06,191 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:06,346 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:25,426 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:45:25,454 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:46:48,429 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:46:48,462 "GET /static/dist/img/login.png HTTP/1.1" 304 0
INFO 2024-10-31 19:48:58,028 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:48:58,056 "GET /static/dist/img/login.png HTTP/1.1" 304 0
INFO 2024-10-31 19:49:29,017 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:29,052 "GET /static/dist/img/login.png HTTP/1.1" 304 0
INFO 2024-10-31 19:49:29,435 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:29,859 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:30,244 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:30,449 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:30,651 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:31,465 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:34,559 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:35,005 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:35,152 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:46,355 "GET / HTTP/1.1" 302 0
INFO 2024-10-31 19:49:46,361 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:49:46,395 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:49:46,395 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:49:46,397 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:49:46,399 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:49:46,402 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:49:46,404 "GET /static/dist/css/login-page.css HTTP/1.1" 200 9063
INFO 2024-10-31 19:49:46,405 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:49:46,407 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:49:46,407 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:49:46,408 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:49:46,408 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:49:46,410 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:49:46,410 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:49:46,441 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
WARNING 2024-10-31 19:49:46,515 Not Found: /favicon.ico
WARNING 2024-10-31 19:49:46,516 "GET /favicon.ico HTTP/1.1" 404 6202
INFO 2024-10-31 19:50:11,304 "GET /static/dist/css/login-page.css HTTP/1.1" 304 0
INFO 2024-10-31 19:50:11,364 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:50:11,365 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:50:11,365 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:50:11,375 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:50:51,889 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:50:51,924 "GET /static/dist/css/login-page.css HTTP/1.1" 304 0
INFO 2024-10-31 19:50:51,925 "GET /static/dist/img/login.png HTTP/1.1" 304 0
INFO 2024-10-31 19:50:52,373 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:50:55,340 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:50:58,688 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:50:58,704 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:50:58,704 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:50:58,705 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:50:58,707 "GET /static/dist/css/login-page.css HTTP/1.1" 200 9063
INFO 2024-10-31 19:50:58,709 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:50:58,712 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:50:58,714 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:50:58,717 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:50:58,717 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:50:58,719 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:50:58,719 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:50:58,720 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:50:58,721 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:50:58,737 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:50:58,771 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:50:58,780 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:50:58,780 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:50:58,780 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:50:59,172 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:50:59,188 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:50:59,191 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:50:59,191 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:50:59,191 "GET /static/dist/css/login-page.css HTTP/1.1" 200 9063
INFO 2024-10-31 19:50:59,193 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:50:59,196 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:50:59,198 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:50:59,198 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:50:59,200 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:50:59,200 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:50:59,202 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:50:59,202 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:50:59,206 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:50:59,216 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:50:59,242 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:50:59,277 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:50:59,278 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:50:59,278 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:50:59,354 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:50:59,370 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:50:59,374 "GET /static/dist/css/login-page.css HTTP/1.1" 200 9063
INFO 2024-10-31 19:50:59,374 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:50:59,374 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:50:59,376 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:50:59,378 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:50:59,380 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:50:59,382 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:50:59,383 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:50:59,384 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:50:59,385 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:50:59,385 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:50:59,386 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:50:59,404 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:50:59,430 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:50:59,455 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:50:59,456 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:50:59,456 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:50:59,521 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:50:59,538 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:50:59,542 "GET /static/dist/css/login-page.css HTTP/1.1" 200 9063
INFO 2024-10-31 19:50:59,543 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:50:59,543 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:50:59,546 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:50:59,548 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:50:59,550 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:50:59,552 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:50:59,552 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:50:59,552 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:50:59,553 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:50:59,555 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:50:59,558 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:50:59,574 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:50:59,602 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:50:59,632 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:50:59,633 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:50:59,634 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:51:19,740 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:51:19,755 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:51:19,760 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:51:19,760 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:51:19,762 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:51:19,767 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:51:19,769 "GET /static/dist/css/login-page.css HTTP/1.1" 200 8784
INFO 2024-10-31 19:51:19,770 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:51:19,772 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:51:19,772 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:51:19,773 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:51:19,773 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:51:19,775 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:51:19,775 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:51:19,783 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:51:19,815 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:51:19,816 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:51:19,838 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:51:19,844 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:51:19,846 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:51:19,848 "GET /static/dist/css/login-page.css HTTP/1.1" 200 8784
INFO 2024-10-31 19:51:19,850 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:51:19,853 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:51:19,854 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:51:19,856 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:51:19,860 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:51:19,860 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:51:19,864 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:51:19,865 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:51:19,866 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:51:19,873 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:51:19,899 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:51:19,961 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:51:19,962 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:51:19,962 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:51:20,479 "GET /accounts/login/?next=/ HTTP/1.1" 200 4027
INFO 2024-10-31 19:51:20,496 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:51:20,499 "GET /static/dist/css/login-page.css HTTP/1.1" 200 8784
INFO 2024-10-31 19:51:20,499 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:51:20,500 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:51:20,502 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:51:20,504 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:51:20,506 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:51:20,507 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:51:20,508 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:51:20,508 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:51:20,509 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:51:20,510 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:51:20,510 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:51:20,521 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:51:20,541 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:51:20,568 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:51:20,569 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:51:20,570 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:52:14,419 "GET /accounts/login/?next=/ HTTP/1.1" 200 4081
INFO 2024-10-31 19:52:14,440 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:52:14,440 "GET /static/dist/css/login-page.css HTTP/1.1" 200 8784
INFO 2024-10-31 19:52:14,440 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:52:14,441 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:52:14,444 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:52:14,447 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:52:14,448 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:52:14,448 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:52:14,450 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:52:14,451 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:52:14,451 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:52:14,454 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:52:14,454 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:52:14,475 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:52:14,502 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:52:14,529 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:52:14,530 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
INFO 2024-10-31 19:52:14,530 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js.map HTTP/1.1" 200 318045
INFO 2024-10-31 19:52:14,795 "GET /accounts/login/?next=/ HTTP/1.1" 200 4081
INFO 2024-10-31 19:52:14,810 "GET /static/plugins/toastr/toastr.min.css HTTP/1.1" 200 6454
INFO 2024-10-31 19:52:14,810 "GET /static/dist/css/login-page.css HTTP/1.1" 200 8784
INFO 2024-10-31 19:52:14,810 "GET /static/plugins/overlayScrollbars/css/OverlayScrollbars.min.css HTTP/1.1" 200 19736
INFO 2024-10-31 19:52:14,811 "GET /static/plugins/fontawesome-free/css/all.min.css HTTP/1.1" 200 58582
INFO 2024-10-31 19:52:14,816 "GET /static/plugins/jquery/jquery.min.js HTTP/1.1" 200 88147
INFO 2024-10-31 19:52:14,816 "GET /static/dist/css/adminlte.min.css HTTP/1.1" 200 686718
INFO 2024-10-31 19:52:14,817 "GET /static/dist/img/login.png HTTP/1.1" 200 1197223
INFO 2024-10-31 19:52:14,825 "GET /static/dist/js/jquery.formset.js HTTP/1.1" 200 13881
INFO 2024-10-31 19:52:14,827 "GET /static/plugins/toastr/toastr.min.js HTTP/1.1" 200 5253
INFO 2024-10-31 19:52:14,827 "GET /static/dist/js/demo.js HTTP/1.1" 200 13042
INFO 2024-10-31 19:52:14,827 "GET /static/plugins/overlayScrollbars/js/jquery.overlayScrollbars.min.js HTTP/1.1" 200 42395
INFO 2024-10-31 19:52:14,828 "GET /static/dist/js/adminlte.js HTTP/1.1" 200 59416
INFO 2024-10-31 19:52:14,828 "GET /static/plugins/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 80704
INFO 2024-10-31 19:52:14,854 "GET /static/plugins/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79444
INFO 2024-10-31 19:52:14,885 "GET /static/dist/css/adminlte.min.css.map HTTP/1.1" 200 2149167
INFO 2024-10-31 19:52:14,909 "GET /static/plugins/toastr/toastr.js.map HTTP/1.1" 200 25633
INFO 2024-10-31 19:52:14,910 "GET /static/dist/js/adminlte.js.map HTTP/1.1" 200 113276
